DATE_FROM;DATE_TO;PRODUCT_TYPE;TENDER_NUMBER;PRODUCTNAME;CROSSBORDER_SETTLEMENTCAPACITY_PRICE_[EUR/MW];AUSTRIA_DEMAND_[MW];AUSTRIA_SETTLEMENTCAPACITY_PRICE_[EUR/MW];AUSTRIA_DEFICIT(-)_SURPLUS(+)_[MW];BELGIUM_DEMAND_[MW];BELGIUM_SETTLEMENTCAPACITY_PRICE_[EUR/MW];BELGIUM_DEFICIT(-)_SURPLUS(+)_[MW];DENMARK_DEMAND_[MW];DENMARK_SETTLEMENTCAPACITY_PRICE_[EUR/MW];DENMARK_DEFICIT(-)_SURPLUS(+)_[MW];FRANCE_DEMAND_[MW];FRANCE_SETTLEMENTCAPACITY_PRICE_[EUR/MW];FRANCE_DEFICIT(-)_SURPLUS(+)_[MW];GERMANY_DEMAND_[MW];GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW];GERMANY_DEFICIT(-)_SURPLUS(+)_[MW];NETHERLANDS_DEMAND_[MW];NETHERLANDS_SETTLEMENTCAPACITY_PRICE_[EUR/MW];NETHERLANDS_DEFICIT(-)_SURPLUS(+)_[MW];SLOVENIA_DEMAND_[MW];SLOVENIA_SETTLEMENTCAPACITY_PRICE_[EUR/MW];SLOVENIA_DEFICIT(-)_SURPLUS(+)_[MW];SWITZERLAND_DEMAND_[MW];SWITZERLAND_SETTLEMENTCAPACITY_PRICE_[EUR/MW];SWITZERLAND_DEFICIT(-)_SURPLUS(+)_[MW];CZECH_REPUBLIC_DEMAND_[MW];CZECH_REPUBLIC_SETTLEMENTCAPACITY_PRICE_[EUR/MW];CZECH_REPUBLIC_DEFICIT(-)_SURPLUS(+)_[MW]
04.03.2024;04.03.2024;FCR;1;NEGPOS_00_04;22,27;72,00;22,27;8,00;93,00;100,00;-65,00;25,00;22,27;-23,00;486,00;3,52;145,00;564,00;22,27;83,00;110,00;22,27;-55,00;14,00;22,27;-14,00;62,00;22,27;-33,00;77,00;22,27;-46,00
04.03.2024;04.03.2024;FCR;1;NEGPOS_04_08;22,91;72,00;22,91;-1,00;93,00;100,00;-65,00;25,00;22,91;-23,00;486,00;6,08;145,00;564,00;22,91;102,00;110,00;22,91;-62,00;14,00;22,91;-14,00;62,00;22,91;-36,00;77,00;22,91;-46,00
04.03.2024;04.03.2024;FCR;1;NEGPOS_08_12;27,92;72,00;27,92;-1,00;93,00;100,00;-65,00;25,00;27,92;-23,00;486,00;3,16;145,00;564,00;27,92;112,00;110,00;56,00;-77,00;14,00;27,92;-14,00;62,00;27,92;-31,00;77,00;27,92;-46,00
04.03.2024;04.03.2024;FCR;1;NEGPOS_12_16;22,00;72,00;22,00;10,00;93,00;100,00;-65,00;25,00;22,00;-23,00;486,00;3,40;145,00;564,00;22,00;63,00;110,00;22,00;-70,00;14,00;22,00;-14,00;62,00;22,00;0,00;77,00;22,00;-46,00
04.03.2024;04.03.2024;FCR;1;NEGPOS_16_20;36,94;72,00;36,94;0,00;93,00;100,00;-65,00;25,00;36,94;-23,00;486,00;3,00;145,00;564,00;36,94;91,00;110,00;36,94;-62,00;14,00;36,94;-14,00;62,00;36,94;-26,00;77,00;36,94;-46,00
04.03.2024;04.03.2024;FCR;1;NEGPOS_20_24;18,25;72,00;18,25;3,00;93,00;100,00;-65,00;25,00;18,25;-24,00;486,00;3,08;145,00;564,00;18,25;82,00;110,00;18,25;-62,00;14,00;18,25;-14,00;62,00;18,25;-19,00;77,00;18,25;-46,00
05.03.2024;05.03.2024;FCR;1;NEGPOS_00_04;22,49;72,00;22,49;7,00;93,00;100,00;-65,00;25,00;22,49;-23,00;486,00;3,84;145,00;564,00;22,49;97,00;110,00;22,49;-55,00;14,00;22,49;-14,00;62,00;25,00;-43,00;77,00;53,44;-49,00
05.03.2024;05.03.2024;FCR;1;NEGPOS_04_08;21,10;72,00;21,10;-1,00;93,00;100,00;-65,00;25,00;21,10;-24,00;486,00;7,00;145,00;564,00;21,10;90,00;110,00;21,10;-62,00;14,00;21,10;-14,00;62,00;21,10;-20,00;77,00;63,52;-49,00
05.03.2024;05.03.2024;FCR;1;NEGPOS_08_12;21,19;72,00;21,19;-1,00;93,00;100,00;-65,00;25,00;21,19;-24,00;486,00;4,88;145,00;564,00;21,19;87,00;110,00;21,19;-62,00;14,00;21,19;-14,00;62,00;21,19;-20,00;77,00;78,84;-46,00
05.03.2024;05.03.2024;FCR;1;NEGPOS_12_16;19,10;72,00;19,10;20,00;93,00;100,00;-65,00;25,00;19,10;-24,00;486,00;3,44;145,00;564,00;19,10;85,00;110,00;19,10;-62,00;14,00;19,10;-14,00;62,00;19,10;-32,00;77,00;78,84;-53,00
05.03.2024;05.03.2024;FCR;1;NEGPOS_16_20;39,10;72,00;39,10;1,00;93,00;100,00;-65,00;25,00;39,10;-23,00;486,00;3,04;145,00;564,00;39,10;81,00;110,00;39,10;-65,00;14,00;39,10;-14,00;62,00;39,10;-7,00;77,00;78,84;-53,00
05.03.2024;05.03.2024;FCR;1;NEGPOS_20_24;18,40;72,00;18,40;3,00;93,00;100,00;-65,00;25,00;18,40;-24,00;486,00;2,96;145,00;564,00;18,40;92,00;110,00;18,40;-65,00;14,00;18,40;-14,00;62,00;18,40;-19,00;77,00;78,84;-53,00
06.03.2024;06.03.2024;FCR;1;NEGPOS_00_04;18,40;72,00;18,40;25,00;93,00;48,40;-65,00;25,00;18,40;-24,00;486,00;2,98;145,00;564,00;18,40;89,00;110,00;18,40;-65,00;14,00;18,40;-14,00;62,00;20,20;-43,00;77,00;59,96;-48,00
06.03.2024;06.03.2024;FCR;1;NEGPOS_04_08;19,64;72,00;19,64;3,00;93,00;72,68;-65,00;25,00;19,64;-24,00;486,00;3,00;145,00;564,00;19,64;106,00;110,00;19,64;-65,00;14,00;19,64;-14,00;62,00;19,64;-38,00;77,00;59,96;-48,00
06.03.2024;06.03.2024;FCR;1;NEGPOS_08_12;19,10;72,00;19,10;-1,00;93,00;100,00;-65,00;25,00;19,10;-24,00;486,00;2,90;145,00;564,00;19,10;87,00;110,00;19,10;-65,00;14,00;19,10;-14,00;62,00;19,10;-30,00;77,00;59,96;-33,00
06.03.2024;06.03.2024;FCR;1;NEGPOS_12_16;19,10;72,00;19,10;18,00;93,00;100,00;-65,00;25,00;19,10;-24,00;486,00;2,94;145,00;564,00;19,10;83,00;110,00;19,10;-62,00;14,00;19,10;-14,00;62,00;19,10;-33,00;77,00;59,96;-48,00
06.03.2024;06.03.2024;FCR;1;NEGPOS_16_20;38,00;72,00;38,00;5,00;93,00;100,00;-65,00;25,00;38,00;-23,00;486,00;2,80;145,00;564,00;38,00;65,00;110,00;38,00;-62,00;14,00;38,00;-14,00;62,00;38,00;-18,00;77,00;59,96;-33,00
06.03.2024;06.03.2024;FCR;1;NEGPOS_20_24;18,00;72,00;18,00;23,00;93,00;100,00;-65,00;25,00;18,00;-24,00;486,00;2,80;145,00;564,00;18,00;85,00;110,00;18,00;-62,00;14,00;18,00;-14,00;62,00;18,00;-39,00;77,00;59,96;-48,00
07.03.2024;07.03.2024;FCR;1;NEGPOS_00_04;20,00;72,00;20,00;18,00;93,00;100,00;-65,00;25,00;20,00;-24,00;486,00;3,00;145,00;564,00;20,00;81,00;110,00;20,00;-58,00;14,00;20,00;-14,00;62,00;20,00;-35,00;77,00;54,76;-48,00
07.03.2024;07.03.2024;FCR;1;NEGPOS_04_08;21,93;72,00;21,93;11,00;93,00;100,00;-65,00;25,00;21,93;-23,00;486,00;3,16;145,00;564,00;21,93;83,00;110,00;21,93;-62,00;14,00;21,93;-14,00;62,00;21,93;-27,00;77,00;54,76;-48,00
07.03.2024;07.03.2024;FCR;1;NEGPOS_08_12;27,31;72,00;27,31;7,00;93,00;100,00;-65,00;25,00;27,31;-23,00;486,00;3,00;145,00;564,00;27,31;60,00;110,00;27,31;-62,00;14,00;27,31;-14,00;62,00;27,31;0,00;77,00;54,76;-48,00
07.03.2024;07.03.2024;FCR;1;NEGPOS_12_16;30,50;72,00;30,50;32,00;93,00;100,00;-65,00;25,00;30,50;-22,00;486,00;3,40;145,00;564,00;30,50;62,00;110,00;30,50;-65,00;14,00;30,50;-14,00;62,00;30,50;-25,00;77,00;54,76;-48,00
07.03.2024;07.03.2024;FCR;1;NEGPOS_16_20;38,00;72,00;38,00;9,00;93,00;100,00;-65,00;25,00;38,00;-23,00;486,00;2,94;145,00;564,00;38,00;15,00;110,00;38,00;-65,00;14,00;38,00;-14,00;62,00;38,00;46,00;77,00;54,76;-48,00
07.03.2024;07.03.2024;FCR;1;NEGPOS_20_24;18,40;72,00;18,40;20,00;93,00;100,00;-65,00;25,00;18,40;-24,00;486,00;2,92;145,00;564,00;18,40;90,00;110,00;18,40;-65,00;14,00;18,40;-14,00;62,00;18,40;-39,00;77,00;54,76;-48,00
08.03.2024;08.03.2024;FCR;1;NEGPOS_00_04;20,00;72,00;20,00;20,00;93,00;76,92;-65,00;25,00;20,00;-24,00;486,00;2,96;145,00;564,00;20,00;78,00;110,00;20,00;-54,00;14,00;20,00;-14,00;62,00;20,00;-33,00;77,00;56,00;-53,00
08.03.2024;08.03.2024;FCR;1;NEGPOS_04_08;24,29;72,00;24,29;17,00;93,00;82,93;-65,00;25,00;24,29;-23,00;486,00;2,94;145,00;564,00;24,29;79,00;110,00;24,29;-52,00;14,00;24,29;-14,00;62,00;24,29;-34,00;77,00;56,00;-53,00
08.03.2024;08.03.2024;FCR;1;NEGPOS_08_12;27,59;72,00;27,59;21,00;93,00;97,53;-65,00;25,00;27,59;-23,00;486,00;3,00;145,00;564,00;27,59;69,00;110,00;27,59;-65,00;14,00;27,59;-14,00;62,00;27,59;-15,00;77,00;56,00;-53,00
08.03.2024;08.03.2024;FCR;1;NEGPOS_12_16;42,00;72,00;42,00;19,00;93,00;100,00;-65,00;25,00;42,00;-22,00;486,00;3,00;145,00;564,00;42,00;12,00;110,00;42,00;-52,00;14,00;42,00;-13,00;62,00;42,00;27,00;77,00;42,00;-51,00
08.03.2024;08.03.2024;FCR;1;NEGPOS_16_20;35,86;72,00;35,86;54,00;93,00;100,00;-65,00;25,00;35,86;-23,00;486,00;2,90;145,00;564,00;35,86;-15,00;110,00;35,86;-62,00;14,00;35,86;-14,00;62,00;35,86;31,00;77,00;35,86;-51,00
08.03.2024;08.03.2024;FCR;1;NEGPOS_20_24;20,20;72,00;20,20;13,00;93,00;76,92;-65,00;25,00;20,20;-24,00;486,00;3,20;145,00;564,00;20,20;94,00;110,00;20,20;-62,00;14,00;20,20;-14,00;62,00;20,20;-36,00;77,00;20,20;-51,00
09.03.2024;09.03.2024;FCR;1;NEGPOS_00_04;22,26;72,00;22,26;11,00;93,00;211,60;-65,00;25,00;22,26;-23,00;486,00;2,94;145,00;564,00;22,26;78,00;110,00;22,26;-56,00;14,00;22,26;-14,00;62,00;22,26;-33,00;77,00;22,26;-43,00
09.03.2024;09.03.2024;FCR;1;NEGPOS_04_08;22,00;72,00;22,00;24,00;93,00;211,60;-65,00;25,00;22,00;-23,00;486,00;3,12;145,00;564,00;22,00;75,00;110,00;22,00;-66,00;14,00;22,00;-14,00;62,00;22,00;-33,00;77,00;22,00;-43,00
09.03.2024;09.03.2024;FCR;1;NEGPOS_08_12;39,40;72,00;39,40;4,00;93,00;211,60;-65,00;25,00;39,40;-22,00;486,00;2,98;145,00;564,00;39,40;77,00;110,00;39,40;-66,00;14,00;39,40;-14,00;62,00;39,40;-16,00;77,00;39,40;-43,00
09.03.2024;09.03.2024;FCR;1;NEGPOS_12_16;54,00;72,00;54,00;7,00;93,00;211,60;-65,00;25,00;54,00;-19,00;486,00;3,28;145,00;564,00;54,00;78,00;110,00;54,00;-56,00;14,00;54,00;-12,00;62,00;54,00;-35,00;77,00;54,00;-43,00
09.03.2024;09.03.2024;FCR;1;NEGPOS_16_20;37,77;72,00;37,77;5,00;93,00;211,60;-65,00;25,00;37,77;-23,00;486,00;2,86;145,00;564,00;37,77;67,00;110,00;37,77;-66,00;14,00;37,77;-14,00;62,00;37,77;-6,00;77,00;37,77;-43,00
09.03.2024;09.03.2024;FCR;1;NEGPOS_20_24;27,72;72,00;27,72;7,00;93,00;211,60;-65,00;25,00;27,72;-24,00;486,00;2,92;145,00;564,00;27,72;92,00;110,00;27,72;-66,00;14,00;27,72;-14,00;62,00;27,72;-32,00;77,00;27,72;-43,00
10.03.2024;10.03.2024;FCR;1;NEGPOS_00_04;27,38;72,00;27,38;2,00;93,00;131,64;-65,00;25,00;27,38;-23,00;486,00;3,16;145,00;564,00;27,38;93,00;110,00;27,38;-57,00;14,00;27,38;-14,00;62,00;27,38;-34,00;77,00;27,38;-47,00
10.03.2024;10.03.2024;FCR;1;NEGPOS_04_08;24,00;72,00;24,00;2,00;93,00;134,16;-65,00;25,00;24,00;-23,00;486,00;3,04;145,00;564,00;24,00;100,00;110,00;24,00;-63,00;14,00;24,00;-14,00;62,00;24,00;-35,00;77,00;24,00;-47,00
10.03.2024;10.03.2024;FCR;1;NEGPOS_08_12;40,00;72,00;40,00;2,00;93,00;134,16;-65,00;25,00;40,00;-22,00;486,00;2,94;145,00;564,00;40,00;95,00;110,00;40,00;-68,00;14,00;40,00;-14,00;62,00;40,00;-29,00;77,00;40,00;-44,00
10.03.2024;10.03.2024;FCR;1;NEGPOS_12_16;55,60;72,00;55,60;5,00;93,00;134,72;-65,00;25,00;55,60;-17,00;486,00;2,96;145,00;564,00;55,60;57,00;110,00;55,60;-60,00;14,00;55,60;-13,00;62,00;55,60;-29,00;77,00;55,60;-23,00
10.03.2024;10.03.2024;FCR;1;NEGPOS_16_20;37,81;72,00;37,81;1,00;93,00;135,32;-65,00;25,00;37,81;-23,00;486,00;3,40;145,00;564,00;37,81;95,00;110,00;37,81;-68,00;14,00;37,81;-14,00;62,00;37,81;-24,00;77,00;37,81;-47,00
10.03.2024;10.03.2024;FCR;1;NEGPOS_20_24;25,00;72,00;25,00;3,00;93,00;135,32;-65,00;25,00;25,00;-24,00;486,00;3,36;145,00;564,00;25,00;102,00;110,00;25,00;-65,00;14,00;25,00;-14,00;62,00;25,00;-35,00;77,00;25,00;-47,00
11.03.2024;11.03.2024;FCR;1;NEGPOS_00_04;35,52;72,00;35,52;4,00;93,00;56,44;-65,00;25,00;35,52;-22,00;486,00;7,24;145,00;564,00;35,52;75,00;110,00;35,52;-46,00;14,00;35,52;-13,00;62,00;35,52;-25,00;77,00;35,52;-47,00
11.03.2024;11.03.2024;FCR;1;NEGPOS_04_08;27,66;72,00;27,66;4,00;93,00;57,68;-65,00;25,00;27,66;-23,00;486,00;3,80;145,00;564,00;27,66;70,00;110,00;27,66;-46,00;14,00;27,66;-14,00;62,00;27,66;-20,00;77,00;27,66;-47,00
11.03.2024;11.03.2024;FCR;1;NEGPOS_08_12;34,00;72,00;34,00;25,00;93,00;59,16;-65,00;25,00;34,00;-22,00;486,00;3,64;145,00;564,00;34,00;37,00;110,00;34,00;-65,00;14,00;34,00;-14,00;62,00;34,00;6,00;77,00;34,00;-47,00
11.03.2024;11.03.2024;FCR;1;NEGPOS_12_16;39,57;72,00;39,57;19,00;93,00;60,60;-65,00;25,00;39,57;-22,00;486,00;3,60;145,00;564,00;39,57;40,00;110,00;39,57;-55,00;14,00;39,57;-13,00;62,00;39,57;-5,00;77,00;39,57;-44,00
11.03.2024;11.03.2024;FCR;1;NEGPOS_16_20;40,28;72,00;40,28;1,00;93,00;61,84;-65,00;25,00;40,28;-23,00;486,00;2,96;145,00;564,00;40,28;45,00;110,00;40,28;-65,00;14,00;40,28;-14,00;62,00;40,28;20,00;77,00;40,28;-44,00
11.03.2024;11.03.2024;FCR;1;NEGPOS_20_24;21,10;72,00;21,10;-1,00;93,00;63,28;-65,00;25,00;21,10;-24,00;486,00;2,94;145,00;564,00;21,10;105,00;110,00;21,10;-65,00;14,00;21,10;-14,00;62,00;21,10;-34,00;77,00;21,10;-47,00
12.03.2024;12.03.2024;FCR;1;NEGPOS_00_04;19,50;72,00;19,50;11,00;93,00;97,32;-65,00;25,00;19,50;-24,00;486,00;3,12;145,00;564,00;19,50;95,00;110,00;19,50;-65,00;14,00;19,50;-14,00;62,00;19,50;-36,00;77,00;19,50;-47,00
12.03.2024;12.03.2024;FCR;1;NEGPOS_04_08;25,04;72,00;25,04;-5,00;93,00;102,32;-65,00;25,00;25,04;-23,00;486,00;3,44;145,00;564,00;25,04;101,00;110,00;25,04;-55,00;14,00;25,04;-14,00;62,00;25,04;-37,00;77,00;25,04;-47,00
12.03.2024;12.03.2024;FCR;1;NEGPOS_08_12;34,00;72,00;34,00;7,00;93,00;104,04;-65,00;25,00;34,00;-23,00;486,00;3,56;145,00;564,00;34,00;90,00;110,00;56,00;-77,00;14,00;34,00;-14,00;62,00;34,00;-16,00;77,00;34,00;-47,00
12.03.2024;12.03.2024;FCR;1;NEGPOS_12_16;29,90;72,00;29,90;11,00;93,00;101,48;-65,00;25,00;29,90;-23,00;486,00;3,88;145,00;564,00;29,90;84,00;110,00;29,90;-74,00;14,00;29,90;-14,00;62,00;29,90;-17,00;77,00;29,90;-47,00
12.03.2024;12.03.2024;FCR;1;NEGPOS_16_20;41,60;72,00;41,60;-1,00;93,00;106,80;-65,00;25,00;41,60;-24,00;486,00;3,32;145,00;564,00;41,60;76,00;110,00;41,60;-74,00;14,00;41,60;-14,00;62,00;41,60;-14,00;77,00;41,60;-29,00
12.03.2024;12.03.2024;FCR;1;NEGPOS_20_24;21,60;72,00;21,60;-5,00;93,00;104,96;-65,00;25,00;21,60;-24,00;486,00;2,92;145,00;564,00;21,60;110,00;110,00;21,60;-64,00;14,00;21,60;-14,00;62,00;21,60;-36,00;77,00;21,60;-47,00
13.03.2024;13.03.2024;FCR;1;NEGPOS_00_04;20,09;72,00;20,09;21,00;93,00;78,68;-65,00;25,00;20,09;-24,00;486,00;3,20;145,00;564,00;20,09;74,00;110,00;20,09;-55,00;14,00;20,09;-14,00;62,00;20,09;-35,00;77,00;20,09;-47,00
13.03.2024;13.03.2024;FCR;1;NEGPOS_04_08;23,60;72,00;23,60;8,00;93,00;81,88;-65,00;25,00;23,60;-23,00;486,00;3,44;145,00;564,00;23,60;101,00;110,00;23,60;-64,00;14,00;23,60;-14,00;62,00;23,60;-41,00;77,00;23,60;-47,00
13.03.2024;13.03.2024;FCR;1;NEGPOS_08_12;22,10;72,00;22,10;8,00;93,00;83,36;-65,00;25,00;22,10;-23,00;486,00;3,36;145,00;564,00;22,10;97,00;110,00;22,10;-74,00;14,00;22,10;-14,00;62,00;22,10;-27,00;77,00;22,10;-47,00
13.03.2024;13.03.2024;FCR;1;NEGPOS_12_16;24,10;72,00;24,10;21,00;93,00;76,28;-65,00;25,00;24,10;-23,00;486,00;3,64;145,00;564,00;24,10;86,00;110,00;24,10;-74,00;14,00;24,10;-14,00;62,00;24,10;-29,00;77,00;24,10;-47,00
13.03.2024;13.03.2024;FCR;1;NEGPOS_16_20;42,01;72,00;42,01;19,00;93,00;92,80;-65,00;25,00;42,01;-23,00;486,00;3,20;145,00;564,00;42,01;69,00;110,00;42,01;-74,00;14,00;42,01;-14,00;62,00;42,01;-10,00;77,00;42,01;-47,00
13.03.2024;13.03.2024;FCR;1;NEGPOS_20_24;19,10;72,00;19,10;21,00;93,00;83,60;-65,00;25,00;19,10;-24,00;486,00;2,94;145,00;564,00;19,10;74,00;110,00;19,10;-64,00;14,00;19,10;-14,00;62,00;19,10;-26,00;77,00;19,10;-47,00
14.03.2024;14.03.2024;FCR;1;NEGPOS_00_04;21,46;72,00;21,46;18,00;93,00;86,44;-65,00;25,00;21,46;-23,00;486,00;2,92;145,00;564,00;21,46;74,00;110,00;21,46;-56,00;14,00;21,46;-14,00;62,00;21,46;-32,00;77,00;21,46;-47,00
14.03.2024;14.03.2024;FCR;1;NEGPOS_04_08;22,18;72,00;22,18;13,00;93,00;87,04;-65,00;25,00;22,18;-23,00;486,00;3,00;145,00;564,00;22,18;88,00;110,00;22,18;-64,00;14,00;22,18;-14,00;62,00;22,18;-33,00;77,00;22,18;-47,00
14.03.2024;14.03.2024;FCR;1;NEGPOS_08_12;27,38;72,00;27,38;13,00;93,00;118,76;-65,00;25,00;27,38;-23,00;486,00;3,08;145,00;564,00;27,38;70,00;110,00;27,38;-64,00;14,00;27,38;-14,00;62,00;27,38;-15,00;77,00;27,38;-47,00
14.03.2024;14.03.2024;FCR;1;NEGPOS_12_16;24,72;72,00;24,72;26,00;93,00;81,12;-65,00;25,00;24,72;-23,00;486,00;24,00;145,00;564,00;24,72;65,00;110,00;24,72;-64,00;14,00;24,72;-14,00;62,00;24,72;-23,00;77,00;24,72;-47,00
14.03.2024;14.03.2024;FCR;1;NEGPOS_16_20;38,83;72,00;38,83;14,00;93,00;89,00;-65,00;25,00;38,83;-23,00;486,00;2,96;145,00;564,00;38,83;77,00;110,00;38,83;-64,00;14,00;38,83;-14,00;62,00;38,83;-23,00;77,00;38,83;-47,00
14.03.2024;14.03.2024;FCR;1;NEGPOS_20_24;19,10;72,00;19,10;14,00;93,00;80,88;-65,00;25,00;19,10;-24,00;486,00;2,96;145,00;564,00;19,10;87,00;110,00;19,10;-64,00;14,00;19,10;-14,00;62,00;19,10;-32,00;77,00;19,10;-47,00
15.03.2024;15.03.2024;FCR;1;NEGPOS_00_04;19,10;72,00;19,10;5,00;93,00;121,60;-65,00;25,00;19,10;-24,00;486,00;3,16;145,00;564,00;19,10;89,00;110,00;19,10;-46,00;14,00;19,10;-14,00;62,00;20,00;-43,00;77,00;19,10;-47,00
15.03.2024;15.03.2024;FCR;1;NEGPOS_04_08;19,10;72,00;19,10;5,00;93,00;121,76;-65,00;25,00;19,10;-24,00;486,00;3,16;145,00;564,00;19,10;82,00;110,00;19,10;-46,00;14,00;19,10;-14,00;62,00;19,10;-36,00;77,00;19,10;-47,00
15.03.2024;15.03.2024;FCR;1;NEGPOS_08_12;25,92;72,00;25,92;7,00;93,00;119,12;-65,00;25,00;25,92;-23,00;486,00;3,40;145,00;564,00;25,92;64,00;110,00;25,92;-49,00;14,00;25,92;-14,00;62,00;25,92;-18,00;77,00;25,92;-47,00
15.03.2024;15.03.2024;FCR;1;NEGPOS_12_16;30,48;72,00;30,48;1,00;93,00;117,12;-65,00;25,00;30,48;-20,00;486,00;3,36;145,00;564,00;30,48;58,00;110,00;30,48;-46,00;14,00;30,48;-14,00;62,00;30,48;-12,00;77,00;30,48;-47,00
15.03.2024;15.03.2024;FCR;1;NEGPOS_16_20;34,00;72,00;34,00;22,00;93,00;114,24;-65,00;25,00;34,00;-23,00;486,00;2,96;145,00;564,00;34,00;56,00;110,00;34,00;-55,00;14,00;34,00;-14,00;62,00;34,00;-19,00;77,00;34,00;-47,00
15.03.2024;15.03.2024;FCR;1;NEGPOS_20_24;19,04;72,00;19,04;5,00;93,00;113,76;-65,00;25,00;19,04;-24,00;486,00;2,92;145,00;564,00;19,04;83,00;110,00;19,04;-46,00;14,00;19,04;-14,00;62,00;19,04;-37,00;77,00;19,04;-47,00
16.03.2024;16.03.2024;FCR;1;NEGPOS_00_04;21,17;72,00;21,17;3,00;93,00;192,28;-65,00;25,00;21,17;-23,00;486,00;2,96;145,00;564,00;21,17;90,00;110,00;21,17;-56,00;14,00;21,17;-14,00;62,00;21,17;-33,00;77,00;21,17;-47,00
16.03.2024;16.03.2024;FCR;1;NEGPOS_04_08;22,27;72,00;22,27;-2,00;93,00;192,28;-65,00;25,00;22,27;-23,00;486,00;3,60;145,00;564,00;22,27;99,00;110,00;22,27;-64,00;14,00;22,27;-14,00;62,00;22,27;-29,00;77,00;22,27;-47,00
16.03.2024;16.03.2024;FCR;1;NEGPOS_08_12;27,21;72,00;27,21;-2,00;93,00;209,48;-65,00;25,00;27,21;-23,00;486,00;3,28;145,00;564,00;27,21;100,00;110,00;27,21;-64,00;14,00;27,21;-14,00;62,00;27,21;-30,00;77,00;27,21;-47,00
16.03.2024;16.03.2024;FCR;1;NEGPOS_12_16;39,56;72,00;39,56;-2,00;93,00;265,88;-65,00;25,00;39,56;-20,00;486,00;3,04;145,00;564,00;39,56;87,00;110,00;39,56;-56,00;14,00;39,56;-12,00;62,00;39,56;-30,00;77,00;39,56;-47,00
16.03.2024;16.03.2024;FCR;1;NEGPOS_16_20;36,00;72,00;36,00;4,00;93,00;265,88;-65,00;25,00;36,00;-23,00;486,00;3,04;145,00;564,00;36,00;76,00;110,00;36,00;-64,00;14,00;36,00;-14,00;62,00;36,00;-12,00;77,00;36,00;-47,00
16.03.2024;16.03.2024;FCR;1;NEGPOS_20_24;18,54;72,00;18,54;14,00;93,00;265,88;-65,00;25,00;18,54;-24,00;486,00;2,94;145,00;564,00;18,54;89,00;110,00;18,54;-64,00;14,00;18,54;-14,00;62,00;18,54;-34,00;77,00;18,54;-47,00
17.03.2024;17.03.2024;FCR;1;NEGPOS_00_04;29,48;72,00;29,48;7,00;93,00;101,08;-65,00;25,00;29,48;-23,00;486,00;3,20;145,00;564,00;29,48;75,00;110,00;29,48;-56,00;14,00;29,48;-14,00;62,00;29,48;-22,00;77,00;29,48;-47,00
17.03.2024;17.03.2024;FCR;1;NEGPOS_04_08;25,60;72,00;25,60;6,00;93,00;100,00;-65,00;25,00;25,60;-23,00;486,00;11,00;145,00;564,00;25,60;76,00;110,00;25,60;-56,00;14,00;25,60;-14,00;62,00;25,60;-22,00;77,00;25,60;-47,00
17.03.2024;17.03.2024;FCR;1;NEGPOS_08_12;36,00;72,00;36,00;7,00;93,00;100,00;-65,00;25,00;36,00;-22,00;486,00;3,92;145,00;564,00;36,00;80,00;110,00;36,00;-58,00;14,00;36,00;-11,00;62,00;36,00;-29,00;77,00;36,00;-47,00
17.03.2024;17.03.2024;FCR;1;NEGPOS_12_16;45,55;72,00;45,55;0,00;93,00;100,00;-65,00;25,00;45,55;-22,00;486,00;7,96;145,00;564,00;45,55;70,00;110,00;45,55;-50,00;14,00;45,55;-11,00;62,00;45,55;-30,00;77,00;45,55;-37,00
17.03.2024;17.03.2024;FCR;1;NEGPOS_16_20;31,52;72,00;31,52;27,00;93,00;100,00;-65,00;25,00;31,52;-23,00;486,00;3,32;145,00;564,00;31,52;57,00;110,00;31,52;-64,00;14,00;31,52;-14,00;62,00;31,52;-16,00;77,00;31,52;-47,00
17.03.2024;17.03.2024;FCR;1;NEGPOS_20_24;20,70;72,00;20,70;18,00;93,00;100,00;-65,00;25,00;20,70;-24,00;486,00;2,92;145,00;564,00;20,70;70,00;110,00;20,70;-64,00;14,00;20,70;-14,00;62,00;20,70;-19,00;77,00;20,70;-47,00
18.03.2024;18.03.2024;FCR;1;NEGPOS_00_04;26,00;72,00;26,00;13,00;93,00;85,88;-65,00;25,00;26,00;-23,00;486,00;3,04;145,00;564,00;26,00;73,00;110,00;26,00;-56,00;14,00;26,00;-14,00;62,00;26,00;-26,00;77,00;26,00;-47,00
18.03.2024;18.03.2024;FCR;1;NEGPOS_04_08;26,00;72,00;26,00;5,00;93,00;99,48;-65,00;25,00;26,00;-23,00;486,00;3,04;145,00;564,00;26,00;80,00;110,00;26,00;-56,00;14,00;26,00;-14,00;62,00;26,00;-25,00;77,00;26,00;-47,00
18.03.2024;18.03.2024;FCR;1;NEGPOS_08_12;29,30;72,00;29,30;20,00;93,00;78,68;-65,00;25,00;29,30;-23,00;486,00;3,72;145,00;564,00;29,30;32,00;110,00;29,30;-59,00;14,00;29,30;-14,00;62,00;29,30;11,00;77,00;29,30;-47,00
18.03.2024;18.03.2024;FCR;1;NEGPOS_12_16;30,23;72,00;30,23;38,00;93,00;78,68;-65,00;25,00;30,23;-22,00;486,00;3,92;142,00;564,00;30,23;23,00;110,00;30,23;-59,00;14,00;30,23;-14,00;62,00;30,23;4,00;77,00;30,23;-47,00
